subject,condition,studyResp,studyResp2,rt1,rt2,whichItem,list
1,2,8,1,4.79208095627837,2.12518850556808,76,4
1,2,1,1,3.28366476501105,1.75014669931261,113,4
1,1,0,0,0,0,80,4
1,1,0,0,9.66749283100944,0,139,4
1,2,1,1,3.64198617520742,2.33353617676767,34,4
1,1,0,4,0,2.0334912010585,14,4
1,3,1,8,1.6085230463068,1.85849708714522,187,4
1,3,7,8,3.66700322978431,2.43354130821535,99,4
1,4,1,8,2.97528570133727,1.79182166681858,119,4
1,4,8,8,7.2756267922814,1.53348214557627,141,4
1,4,1,8,4.23369917593664,2.29185064445483,155,4
1,3,7,7,1.95850553899072,2.39189712941879,56,4
1,2,1,1,2.1668553231284,1.60016601765528,88,5
1,2,8,1,2.83353949716548,1.4501231549657,150,5
1,3,2,8,1.9835105194943,2.30019710829947,20,5
1,3,2,8,1.69182710011955,1.28344501793617,143,5
1,4,8,1,1.88350025657564,1.76682543993229,103,5
1,1,4,0,2.5919252014719,0,32,5
1,4,8,1,2.91692505060928,1.44180717802374,78,5
1,3,8,8,2.40852425369667,1.383432943956,128,5
1,4,1,8,2.05852938513272,2.8002369524911,98,5
1,2,1,1,1.48346192156896,1.37511726882076,156,5
1,1,8,0,3.24196534755174,0,44,5
1,4,1,1,2.40020405082032,2.34188656462356,11,5
1,3,7,7,3.20862718462013,5.65881795401219,71,5
1,1,4,4,5.07545051159104,1.84182710008463,43,5
1,2,1,1,2.00017929909518,4.85042923118453,40,5
1,1,0,4,0,1.83346403454198,122,5
1,1,0,0,0,0,59,6
1,1,4,0,3.61697696876945,0,79,6
1,2,1,1,1.50013039936312,2.11684807873098,16,6
1,2,1,1,1.89184189075604,1.46680340491002,89,6
1,2,1,1,1.70015092514222,2.5001959008514,13,6
1,4,1,8,4.60873494524276,1.98349935101578,62,6
1,4,1,8,1.39179600949865,4.22536025842419,1,6
1,1,0,0,0,0,131,6
1,4,8,1,2.51691720244708,1.91683268436464,104,6
1,2,8,1,3.86697998730233,1.65014458633959,72,6
1,3,4,8,1.63347097707447,1.82516133901663,165,6
1,3,4,1,0.708380572905298,2.10852666845312,154,6
1,3,3,3,1.31678318086779,2.74190316640306,45,6
1,4,3,1,1.57513115397887,3.68364755954826,123,6
1,3,6,6,2.90858734044014,3.18361284676939,176,6
1,1,0,0,0,0,174,6
1,2,1,1,2.39186573697953,2.7252280479297,57,7
1,1,0,0,0,0,15,7
1,2,1,8,7.72564490325749,2.01685109722894,23,7
1,4,1,8,2.1835198768531,1.42513900209451,60,7
1,2,1,1,1.55850161489798,1.66682061034953,53,7
1,1,0,4,0,0.791714208084159,145,7
1,3,1,8,2.73354825074784,1.54180234839441,58,7
1,1,0,0,0,0,186,7
1,4,8,8,1.64182136493037,2.87525159231154,170,7
1,1,0,4,0,1.22511153371306,188,7
1,2,8,1,4.48375411267625,1.50013039930491,90,7
1,4,1,8,2.10018926020712,1.8834954269696,191,7
1,3,8,8,2.91692565422272,1.34173745056614,117,7
1,4,1,1,2.61691418394912,2.82524495158577,172,7
1,3,2,8,3.48363608925138,1.46684083429864,135,7
1,3,8,8,2.59189290349605,2.50855353311636,74,7
1,3,1,8,2.42521054059034,1.57516375376144,144,8
1,3,8,8,1.76682030846132,3.75030607625376,140,8
1,1,0,0,0,0,68,8
1,2,8,8,2.46684536209796,5.95051586220507,162,8
1,1,0,0,0,0,8,8
1,2,8,1,2.94192248483887,1.9501681306283,18,8
1,1,0,0,0,0,73,8
1,4,1,8,4.99210812279489,1.77518095931737,96,8
1,4,8,1,3.39195931056747,3.20861450693337,151,8
1,3,1,8,3.12528419209411,3.19194089772645,33,8
1,4,8,8,1.70015001960564,1.42511757067405,97,8
1,2,1,1,3.34196323459037,3.26691116543952,39,8
1,2,1,1,7.65900932718068,2.45019922126085,159,8
1,3,1,1,2.3668680008268,1.74182166683022,157,8
1,1,0,0,0,0,153,8
1,4,8,0,2.44189833680866,0,81,8
2,4,8,1,5.03374656644883,3.07526819402119,181,1
2,4,1,8,3.84199885296403,3.61697364842985,115,1
2,3,8,1,4.56706269434653,4.90877026168164,3,1
2,1,0,0,0,0,177,1
2,1,0,0,0,0,64,1
2,2,8,1,3.32528207916766,2.47521567204967,163,1
2,3,8,2,11.2260107459151,2.2001856379793,29,1
2,3,8,1,7.55064716713969,3.0669244469027,86,1
2,1,4,0,4.10035437229089,0,107,1
2,4,8,1,4.35039512207732,2.03351051948266,118,1
2,2,1,1,6.92559207946761,1.98350025655236,124,1
2,2,8,1,9.40081167552853,2.5085441757692,161,1
2,2,1,8,2.51688611187274,3.53366385947447,100,1
2,3,6,1,3.99195085879182,3.07529686985072,6,1
2,1,0,0,0,0,179,1
2,4,8,1,2.4252078239806,4.85874943406088,184,1
2,1,4,0,2.94192127743736,0,102,2
2,4,8,8,3.62532101781107,3.15858975518495,125,2
2,3,8,1,2.72522593499161,2.66689969511935,37,2
2,4,1,1,7.12560868117725,2.15850916114869,189,2
2,1,4,4,2.6085493072751,1.01675239217002,110,2
2,1,0,0,1.02509130974067,0,129,2
2,3,8,3,2.92527604219504,6.45053759549046,112,2
2,4,8,1,3.40031332068611,1.8501814120682,19,2
2,3,7,1,8.94240061577875,3.59196685685311,25,2
2,1,0,4,0,0.925058408000041,166,2
2,2,8,8,2.50014186970657,3.16688309336314,183,2
2,2,8,1,4.58373660536017,2.1001814120682,185,2
2,3,4,2,1.90850070939632,2.53360892267665,85,2
2,4,8,1,3.35029490781017,1.6918111020932,111,2
2,2,1,8,7.70066678739386,3.3419493495021,28,2
2,2,8,1,2.4585447795107,1.76682543993229,137,2
2,4,8,8,4.53371758881258,3.18362190225162,26,3
2,3,8,2,6.16719550848939,2.49187690543476,146,3
2,2,8,8,2.55024027288891,2.06687252863776,126,3
2,3,3,2,4.84208910621237,2.28351927315816,61,3
2,3,0,3,13.7345362069318,2.40020978596294,147,3
2,3,2,3,8.14236590301152,1.50011953274952,121,3
2,4,1,1,3.23358688759618,2.41689124336699,52,3
2,2,8,1,5.77550575026544,2.45853723323671,192,3
2,4,1,1,8.05068610579474,2.58354583597975,31,3
2,1,4,0,2.82525038486347,0,30,3
2,1,0,0,0,0,95,3
2,2,8,1,2.79191403300501,3.36695493373554,133,3
2,1,4,4,10.809272540675,0.9917546560755,69,3
2,4,1,8,3.43364212627057,5.04210118023911,47,3
2,2,1,1,8.65072172420332,3.80032177246176,167,3
2,1,4,0,3.38363910774933,0,66,3
2,1,0,0,0,0,155,4
2,4,8,8,3.19194331252947,3.0169229375897,56,4
2,4,1,1,3.70861963834614,1.76688611187274,2,4
2,4,1,1,3.61699145764578,1.79182710015448,99,4
2,3,1,3,9.35080775152892,3.36695946153486,34,4
2,2,1,1,8.20908418606268,2.08352651755558,80,4
2,2,0,8,3.1502683449653,6.04218328348361,139,4
2,4,1,1,2.44188475358533,1.75846569472924,187,4
2,3,2,1,4.13368468714179,7.50898759398842,76,4
2,1,0,0,0,0,141,4
2,1,4,0,4.21705635543913,0,7,4
2,1,0,0,0,0,119,4
2,3,2,3,11.5843360801809,3.00027558935108,113,4
2,2,8,8,2.11684234358836,3.65029279486043,50,4
2,3,2,7,4.05870596761815,2.91691569320392,4,4
2,2,1,8,4.13368438527687,2.47522442572517,14,4
2,4,1,1,3.86699266504729,2.67520631471416,128,5
2,3,2,2,6.86727519700071,2.96694165229565,156,5
2,2,1,1,2.84189441276249,2.2001889583189,32,5
2,3,2,2,3.1252534033847,2.51690060069086,88,5
2,1,0,0,0,0,98,5
2,1,0,0,0,0,11,5
2,4,1,1,2.00015816953965,2.46687947114697,143,5
2,1,0,0,0,0,78,5
2,3,2,7,3.8836650668527,3.78365480393404,150,5
2,4,1,1,4.17536025837762,3.1669374264311,71,5
2,2,1,1,2.36682996770833,3.15860846987925,44,5
2,3,0,2,3.93366355757462,2.36686437862227,40,5
2,2,1,8,2.21683540102094,3.99201817135327,122,5
2,2,1,8,2.32520510727772,2.85855443874607,43,5
2,1,0,0,0,0,103,5
2,4,1,1,1.95851217966992,14.4678991215769,20,5
2,1,4,0,1.37510911887512,0,123,6
2,1,4,0,2.42521355912322,0,1,6
2,3,7,2,5.71713906241348,3.42529747349909,16,6
2,3,2,2,3.58361918560695,3.44196927163284,13,6
2,4,1,1,3.19197591237025,3.02525762928417,45,6
2,3,1,7,2.1251854870352,3.5836448429036,72,6
2,2,1,8,5.75049352535279,3.12532101786928,131,6
2,1,0,0,0,0,104,6
2,4,1,1,1.88348878623219,2.64189018681645,176,6
2,2,1,8,2.77523348119576,3.21689546917332,59,6
2,4,1,1,2.57534637325443,3.8003266020678,154,6
2,2,1,8,2.30021129519446,5.35880708746845,79,6
2,1,0,0,0.775079839397222,0,62,6
2,3,8,2,4.62539738597116,3.04192821995821,89,6
2,2,1,8,2.15018865646562,3.82534908992238,174,6
2,4,1,1,2.1502650246257,3.77533158258302,165,6
2,2,1,1,3.05025385617046,1.97516647045268,15,7
2,4,1,1,4.89208940806566,2.55020223971223,58,7
2,4,1,1,1.85851248149993,1.72514654835686,117,7
2,1,0,0,0,0,172,7
2,2,8,1,3.48366506688762,2.23357964318711,186,7
2,2,1,1,2.42519816476852,6.29220320563763,188,7
2,1,4,4,1.05010926979594,1.1917706541135,60,7
2,1,0,4,0,0.825027317448985,170,7
2,3,2,1,4.35039964981843,3.79200006031897,53,7
2,2,1,8,2.13351866946323,5.03377705335151,145,7
2,1,0,1,0,7.60902532527689,191,7
2,3,7,1,4.66706178878667,4.75042591086822,57,7
2,3,7,3,5.08379546616925,2.88360892265337,23,7
2,4,8,1,3.24194693472236,2.75859850883717,135,7
2,4,1,1,2.20851851854241,1.70015213260194,74,7
2,3,2,6,3.29194150143303,5.00871200457914,90,7
2,4,1,1,3.57529324758798,2.18349904916249,140,8
2,3,2,7,2.97530200122856,3.24193999212002,39,8
2,3,6,3,3.97535029734718,2.38355640071677,18,8
2,1,0,0,0,0,96,8
2,4,8,1,5.01709770894377,1.8418443055707,33,8
2,1,4,4,2.76690180809237,1.32511213741964,97,8
2,2,1,8,3.2752612514887,7.17561320902314,68,8
2,2,1,1,2.00017265841598,1.94183826859808,8,8
2,1,0,0,0,0,151,8
2,2,8,1,4.69207703223219,1.98349935101578,153,8
2,1,0,0,0,0,81,8
2,2,8,1,2.17517220560694,1.87516405567294,73,8
2,4,1,1,2.78358115244191,2.69190709048416,144,8
2,4,8,1,4.83374656643718,7.70066044852138,157,8
2,3,2,2,10.1842174529447,2.86690180806909,159,8
2,3,8,2,4.27535905101104,2.07517945003929,162,8
3,3,8,8,3.49196081981063,3.31693591712974,161,1
3,2,8,8,3.59197832713835,2.61687735817395,107,1
3,3,8,1,3.52531015122077,1.96683358988957,100,1
3,3,1,8,3.38362854300067,1.98350418062182,124,1
3,1,0,0,0,0,184,1
3,4,8,8,2.32520420174114,1.89174710976658,6,1
3,1,0,0,0,1.22511213738471,115,1
3,2,1,7,2.74192520149518,10.2092160946922,179,1
3,1,0,0,0,1.20011108095059,181,1
3,4,1,1,4.01701892598066,4.5170542425476,3,1
3,4,1,1,4.30870687315473,2.00019831571262,86,1
3,4,8,8,7.92568384198239,2.30852968699764,29,1
3,1,0,0,0,0,118,1
3,3,8,1,3.60865435114829,2.91693621902959,163,1
3,2,7,1,14.8262893537176,5.1171251773485,177,1
3,2,8,8,3.47530109569198,2.3335452323081,64,1
3,1,0,0,0,1.0334320384427,189,2
3,3,2,1,4.53372513508657,2.24186483141966,28,2
3,2,8,8,4.16703794256318,3.37528630509041,110,2
3,2,1,1,3.54196776240133,6.86725346371531,129,2
3,4,8,8,3.04193123849109,1.73348184372298,85,2
3,4,1,8,3.86697727069259,1.90012164565269,25,2
3,3,8,8,4.82538863230729,1.81677472905722,183,2
3,4,1,1,2.18352561199572,2.35024148027878,37,2
3,3,1,0,3.19194965140196,6.95059072109871,137,2
3,1,1,0,2.70856922934763,1.33345377160003,111,2
3,4,1,1,2.341870566539,1.85016058437759,112,2
3,1,1,0,2.55858734040521,0,19,2
3,1,0,0,0,0,125,2
3,3,8,1,2.95857587008504,1.85016420658212,185,2
3,2,2,1,4.00868785660714,2.45865435118321,102,2
3,2,8,8,5.60048507351894,2.10853632766521,166,2
3,2,7,1,11.4926414923393,3.48362552450271,30,3
3,3,1,1,3.19197651610011,2.89191222190857,133,3
3,4,8,8,7.27563584776362,1.73347942886176,121,3
3,4,8,8,2.84191524045309,4.65873071929673,146,3
3,3,8,1,2.58351172687253,3.41691176919267,192,3
3,4,1,8,2.30852304626023,2.43356636178214,61,3
3,2,1,8,2.18351716018515,3.23363186331699,69,3
3,2,7,8,3.30025234690402,1.98350418062182,66,3
3,1,0,0,0,1.35012949380325,31,3
3,4,1,8,3.95034682605183,1.51680159376701,147,3
3,1,0,0,0,0,26,3
3,1,0,0,0,0,52,3
3,3,1,8,2.14184672042029,3.16694799117977,126,3
3,2,2,1,3.08360560232541,3.94209725619294,95,3
3,3,2,1,5.53380844579078,5.78384014003677,167,3
3,1,0,0,0,0,47,3
3,3,1,8,4.30037459626328,1.90849920012988,50,4
3,3,8,1,3.50028645596467,2.0585161037161,139,4
3,4,1,8,2.11689063964877,1.85851308522979,34,4
3,4,8,1,4.73375109425979,2.03348848444875,4,4
3,2,1,8,2.57523016090272,2.50854477949906,155,4
3,4,1,8,7.07561954780249,2.55855232576141,113,4
3,3,8,1,3.05026502459077,1.88349089917028,14,4
3,3,1,8,2.1501895620604,2.57522684050491,80,4
3,1,0,0,0,1.42512572061969,2,4
3,4,1,8,2.25019741011783,2.16684023063863,76,4
3,2,1,1,2.31687886751024,2.41687162301969,7,4
3,1,0,0,0,0,56,4
3,1,0,0,0,0,187,4
3,2,7,8,8.00902441970538,3.82533731777221,141,4
3,1,0,0,0,1.22510851518018,99,4
3,2,1,1,2.55854508135235,2.2668462676229,119,4
3,1,0,0,0,0,143,5
3,2,2,8,6.06719218811486,1.75014609558275,103,5
3,2,8,8,8.8257641341188,1.78348848444875,98,5
3,4,8,8,5.76716864382615,2.49185275740456,88,5
3,3,8,8,2.1501895620604,2.30853874247987,43,5
3,4,1,8,2.35019982489757,4.25036463519791,40,5
3,3,8,2,3.41693682275945,5.60882429295452,122,5
3,1,0,0,2.03351987688802,0.866743638471235,128,5
3,3,8,8,2.38354553416139,2.35019620269304,44,5
3,4,1,2,3.21692897460889,2.11683781578904,150,5
3,1,0,0,0,0,20,5
3,1,0,0,0,0,71,5
3,3,1,1,3.20027830603067,2.61689667665632,32,5
3,2,8,8,2.62523348123068,2.55855413689278,78,5
3,2,8,1,3.50866189744556,2.98359141539549,11,5
3,4,1,1,2.49187026475556,1.57511213741964,156,5
3,2,1,8,2.51688369706972,2.36687464156421,123,6
3,3,1,1,2.6919085997506,2.50855142017826,174,6
3,2,8,8,9.53412508679321,6.75057774159359,104,6
3,3,8,8,2.60022608592408,2.51688309333986,79,6
3,3,8,8,2.74190859973896,9.99252709106077,59,6
3,1,0,0,1.49180536688073,0,45,6
3,4,8,1,2.8002444987651,2.18352048052475,16,6
3,4,8,1,1.93349240848329,2.60022004891653,89,6
3,3,1,8,2.47521657764446,3.2836203930201,131,6
3,2,1,8,1.80850614263909,2.84189169609454,1,6
3,1,0,0,0,0,154,6
3,2,1,1,3.29196293273708,4.15036523889285,62,6
3,1,0,0,0,0,176,6
3,4,1,8,1.98350357695017,2.62522744428134,72,6
3,4,8,1,1.82514926500153,2.45855081646005,13,6
3,1,0,0,1.50850765191717,0,165,6
3,1,0,0,0.866739110730123,0,74,7
3,4,1,1,5.55881855776533,3.24192157929065,57,7
3,2,1,1,1.64178906695452,3.7003202632186,191,7
3,2,1,8,2.50024268770358,2.33355489152018,170,7
3,1,0,0,0,0,58,7
3,3,8,1,1.97517552599311,1.72514624649193,145,7
3,1,0,0,0,0.900114401301835,135,7
3,1,0,0,0,0,117,7
3,3,1,8,1.92516979086213,1.99187237763545,188,7
3,4,1,8,2.51688973401906,1.79182257235516,53,7
3,4,8,1,2.30020525824511,2.0751773371012,90,7
3,4,1,1,1.80015303811524,4.49206465634052,23,7
3,3,1,1,2.04184611671371,2.40021069149952,186,7
3,2,8,1,2.74191252375022,2.94192489964189,60,7
3,3,8,6,2.76690844882978,2.04185305925785,15,7
3,2,1,8,2.37521114433184,2.27519725920865,172,7
3,4,8,1,2.02517733705463,2.14183947601123,162,8
3,1,0,0,1.11676778650144,1.00009357358795,140,8
3,4,1,8,2.1751936369692,2.75856892752927,159,8
3,4,1,8,1.55847656133119,2.76691146730445,18,8
3,4,8,8,2.63356605992885,3.38361646898557,39,8
3,3,8,8,2.41687947115861,2.00019408977823,73,8
3,2,8,8,2.37520872952882,3.92533943074523,151,8
3,2,1,8,2.26686739712022,4.15868695103563,96,8
3,2,1,1,2.5252153701731,1.84184611670207,81,8
3,3,8,8,2.05016601766692,6.30884029093431,8,8
3,1,0,0,0,0,33,8
3,1,0,0,0,0,144,8
3,3,1,8,2.17516979080392,1.75849105010275,68,8
3,1,0,0,0,0.850075462600216,157,8
3,3,8,6,2.16685562499333,1.14176884299377,153,8
3,2,1,8,2.54182619455969,2.35853783698985,97,8
4,2,8,7,5.00872770079877,4.13368378160521,29,1
4,4,8,1,4.16704186669085,3.25028192822356,179,1
4,4,8,1,3.3919508587569,2.76692474866286,107,1
4,1,8,0,2.80859458481427,0,161,1
4,2,8,6,4.14202813245356,4.95876271545421,3,1
4,2,8,4,4.90875396179035,1.89179721695837,6,1
4,4,8,1,2.97525491262786,1.87516737601254,64,1
4,1,0,0,0,0,124,1
4,1,0,0,0,0,100,1
4,3,1,7,2.16688279155642,5.20879531523678,118,1
4,3,8,1,2.94192157930229,2.75024419697002,184,1
4,4,1,8,7.09228893113323,4.13364816317335,177,1
4,3,1,7,3.8919946270762,5.17544930416625,115,1
4,3,1,8,2.75857888860628,2.50021310639568,181,1
4,1,4,4,5.15047209395561,2.62523167021573,163,1
4,2,8,4,5.59214494854677,3.70032992248889,86,1
4,2,1,8,9.05075915355701,5.19211234862451,112,2
4,1,4,0,6.76726493402384,0,183,2
4,3,1,1,4.82541851548012,2.40854447765742,189,2
4,3,1,7,2.64190407190472,5.35880346526392,19,2
4,4,8,1,3.40027740038931,2.00016148993745,166,2
4,1,0,0,0,0,28,2
4,4,8,1,3.50863412721083,4.6504008572083,129,2
4,2,1,1,6.36721784539986,1.70014488813467,85,2
4,1,0,4,0,1.03341845504474,185,2
4,3,8,8,4.68373117200099,2.45023876370396,125,2
4,1,0,0,0,0,137,2
4,4,1,1,2.25018171395641,3.10026894859038,110,2
4,2,1,3,3.0502686467953,7.80065592075698,37,2
4,2,8,1,3.00864952150732,4.23371879628394,25,2
4,3,2,4,10.6759183796821,1.80021431366913,111,2
4,4,8,1,3.32527302368544,7.79233813274186,102,2
4,4,8,8,5.34213710040785,2.70856138120871,69,3
4,3,8,6,3.12527000519913,3.82535542873666,52,3
4,1,0,4,0,1.88349029549863,133,3
4,2,1,8,3.09193184226751,5.52546741522383,146,3
4,1,0,0,0,0,126,3
4,2,1,1,2.4668830933515,2.31686558597721,61,3
4,3,8,1,4.5170629961649,4.67540523409843,31,3
4,4,1,7,2.05017869535368,3.11693923757412,30,3
4,2,8,1,2.57526879769284,4.68373781279661,121,3
4,1,0,0,0,0,167,3
4,2,8,8,3.42529747355729,2.65856500342488,147,3
4,4,0,8,3.50030637811869,1.80846992053557,95,3
4,4,8,8,2.7168830933515,3.08362431707792,66,3
4,1,0,0,3.91701017227024,0,192,3
4,3,8,7,2.65856922941748,2.91695765033364,47,3
4,3,1,1,2.1085405535996,2.69190648675431,26,3
4,4,1,0,2.69190105341841,5.92553261492867,7,4
4,2,7,1,3.30861873284448,4.3170382444514,34,4
4,4,1,1,2.34187358501367,3.00027890969068,119,4
4,2,8,1,2.64189622388221,2.14185185183305,4,4
4,3,1,8,7.61730870231986,2.1001814120682,2,4
4,3,8,1,3.65865193633363,2.60024661174975,56,4
4,3,1,1,2.76690754317679,2.35020586196333,99,4
4,1,0,4,0,1.32512058923021,50,4
4,4,8,1,2.06684355100151,2.49188233877067,141,4
4,2,1,1,2.35019227874,2.40853753511328,113,4
4,1,0,4,0,1.36678318097256,80,4
4,3,1,3,1.91683751402888,3.05025234690402,187,4
4,1,4,4,1.11676205135882,1.85852002783213,139,4
4,4,8,6,2.49189169611782,4.92544085241389,155,4
4,2,8,8,4.1753599565709,3.57531498081516,76,4
4,1,0,0,0,0,14,4
4,1,4,0,3.70037731295452,0,32,5
4,2,8,1,3.5836493705865,2.05850523710251,88,5
4,4,8,8,3.4336303541204,2.30019891937263,98,5
4,1,4,4,2.47522201086394,0.775010715587996,44,5
4,4,8,1,2.70857194601558,2.98363005230203,103,5
4,1,0,0,0,0,122,5
4,1,0,0,0,0,43,5
4,3,5,8,4.33370068517979,2.7169039209839,20,5
4,3,8,2,2.58356304152403,2.0251749221934,71,5
4,4,8,8,2.27514413348399,2.8502526486991,78,5
4,4,0,8,3.45863533462398,2.30853512033354,11,5
4,2,1,1,6.12553201115225,2.61689396004658,156,5
4,2,8,8,3.27529173833318,4.01702224637847,150,5
4,3,6,1,8.10901838261634,2.89192761620507,143,5
4,2,0,1,3.21696791332215,3.45863442902919,40,5
4,3,8,1,2.60020978597458,1.90016481035855,128,5
4,4,8,1,2.55855323129799,3.02526638295967,1,6
4,2,8,1,2.733592622797,5.90051012707409,16,6
4,1,4,1,2.15853300725576,2.28361677087378,59,6
4,2,1,1,4.72541459149215,3.8003308280604,13,6
4,3,2,8,5.2587925986154,2.69190165714826,165,6
4,1,0,0,0,0,131,6
4,3,1,8,4.26701802050229,1.87516073533334,154,6
4,1,0,0,0,0,174,6
4,3,1,6,5.83389839716256,2.34188747021835,176,6
4,3,7,1,3.19194663292728,3.716958555975,45,6
4,2,8,1,3.34196232899558,2.55855866463389,72,6
4,2,0,8,2.58356304140761,2.85858462378383,89,6
4,4,1,1,6.79229044041131,2.00852908322122,123,6
4,4,8,8,3.9753243381856,1.97515801864211,104,6
4,4,1,8,2.17519424075726,2.55857194610871,62,6
4,1,0,0,0,0,79,6
4,4,8,8,6.45890639617573,3.14195719768759,170,7
4,1,0,1,0,3.49201153067406,145,7
4,3,8,6,2.95026472280733,4.73374656646047,58,7
4,4,1,8,4.30036342784297,2.40024570620153,60,7
4,4,1,1,2.55858039786108,4.88375652756076,172,7
4,2,1,1,6.84229677915573,1.9501648102887,23,7
4,3,8,1,3.38362431700807,3.66698391141836,74,7
4,4,8,8,2.23355066555087,4.25037097407039,191,7
4,3,6,7,7.76733979291748,4.41705243138131,135,7
4,3,0,1,5.10043526825029,6.42555374454241,117,7
4,1,0,0,0,0,188,7
4,2,1,8,5.95051073085051,1.48346403450705,90,7
4,2,1,1,2.7085755681619,3.60864378639963,53,7
4,1,0,0,0,0,15,7
4,1,0,0,0,0,186,7
4,2,1,1,3.6420067010913,3.03359232097864,57,7
4,4,1,1,3.36698874097783,2.12518578895833,151,8
4,4,8,1,5.24212744121905,1.9834972381359,97,8
4,1,0,4,0,0.766734884819016,8,8
4,3,1,7,5.61715717345942,2.85857224790379,157,8
4,3,4,3,4.16700896492694,3.00022065266967,144,8
4,2,1,1,2.6085647016298,2.7919182588812,39,8
4,4,1,1,7.1506230190862,4.83374867937528,81,8
4,2,1,1,2.0168462676229,3.39197138452437,159,8
4,2,8,1,1.98346946784295,3.70865948253777,18,8
4,1,0,4,0,0.766740318154916,73,8
4,1,0,4,0,0.733440490206704,68,8
4,3,8,1,2.41687433968764,1.65847384463996,140,8
4,1,4,0,2.42521204985678,0,153,8
4,2,8,0,2.74190437374637,2.80025506357197,162,8
4,4,1,1,4.10866189736407,1.77515590575058,96,8
4,3,8,1,2.85024449869525,3.53364212624729,33,8
5,4,1,1,6.86716276046354,1.85013321961742,181,1
5,4,8,8,4.88368550199084,2.07514724798966,115,1
5,2,1,8,4.15858197642956,3.25856932904571,124,1
5,1,0,0,0,0,64,1
5,1,0,0,0,0,107,1
5,4,8,1,3.23356441641226,1.77512934850529,118,1
5,3,1,1,2.90021609142423,2.32516226475127,3,1
5,3,8,1,3.03356043202803,1.56677087384742,86,1
5,1,0,0,0,0,177,1
5,2,1,8,2.57519448688254,1.99177409615368,161,1
5,1,0,4,0,1.7501250396017,179,1
5,3,8,1,4.18363608967047,2.84187320724595,29,1
5,2,1,8,5.5920592197217,3.48356222815346,163,1
5,2,8,1,6.39216027769726,2.08351592498366,100,1
5,3,7,2,7.28386310813949,4.10863885912113,6,1
5,4,8,1,3.55025296192616,2.53352224850096,184,1
5,2,8,1,12.7592739881948,1.54177139454987,137,2
5,3,8,8,4.03362683823798,1.95846630900633,25,2
5,1,0,0,0,0,129,2
5,4,1,1,7.30058567156084,3.56693598360289,111,2
5,4,8,1,3.56692994676996,1.64180070383009,19,2
5,4,8,1,2.85020777559839,1.62511888949666,189,2
5,1,0,0,0,0,102,2
5,3,8,8,2.22516706411261,2.39183518965729,85,2
5,1,0,0,0,0,110,2
5,1,0,4,0,2.65850787318777,166,2
5,4,8,1,2.44182660221122,2.27516270254273,125,2
