subject,condition,named,afc,whichSide,whichResp,whichItem,trial
2,4,1,1,0,0,1,90
2,2,1,1,0,0,89,91
2,3,0,1,0,0,45,92
2,3,1,1,0,0,176,93
2,2,0,1,0,0,16,94
2,1,1,0,1,0,131,95
2,4,0,1,1,1,123,96
2,3,1,1,0,0,58,97
2,1,1,0,1,0,188,98
2,3,1,1,1,1,117,99
2,2,0,1,0,0,90,100
2,2,0,0,1,0,53,101
2,4,0,1,0,0,60,102
2,4,1,1,1,1,172,103
2,1,0,1,1,1,145,104
2,4,1,1,1,1,191,105
2,1,0,0,1,0,15,106
2,2,1,1,0,0,57,107
2,4,0,0,1,0,170,108
2,1,0,1,0,0,186,109
2,3,1,1,0,0,74,110
2,3,0,1,1,1,135,111
2,2,0,1,0,0,23,112
2,1,1,1,1,1,8,113
2,2,0,0,0,1,39,114
2,4,1,1,1,1,151,115
2,4,1,1,1,1,81,116
2,3,1,1,0,0,144,117
2,1,0,1,0,0,73,118
2,2,0,1,1,1,159,119
2,3,1,1,1,1,157,120
2,3,0,0,1,0,33,121
2,2,0,1,1,1,18,122
2,1,0,0,1,0,68,123
2,1,0,1,0,0,153,124
2,4,1,1,1,1,97,125
2,2,0,1,1,1,162,126
2,3,1,1,0,0,140,127
2,4,1,1,1,1,96,128
3,4,1,1,1,1,3,1
3,2,0,0,1,0,177,2
3,3,1,1,1,1,124,3
3,4,0,1,0,0,86,4
3,2,1,1,1,1,107,5
3,1,0,0,1,0,181,6
3,3,1,0,0,1,161,7
3,1,0,0,1,0,118,8
3,4,0,1,1,1,29,9
3,2,1,1,1,1,179,10
3,3,1,0,0,1,163,11
3,1,0,1,0,0,184,12
3,4,1,1,0,0,6,13
3,3,0,1,0,0,100,14
3,1,0,1,0,0,115,15
3,2,1,1,1,1,64,16
3,2,0,0,1,0,102,17
3,1,0,0,0,1,111,18
3,4,0,0,1,0,85,19
3,3,0,1,1,1,183,20
3,2,0,0,1,0,166,21
3,3,0,1,0,0,137,22
3,4,1,1,1,1,37,23
3,1,0,0,1,0,189,24
3,1,0,0,1,0,19,25
3,2,1,1,0,0,129,26
3,3,0,0,1,0,28,27
3,4,1,1,1,1,112,28
3,4,1,1,1,1,25,29
3,2,1,0,0,1,110,30
3,1,1,0,1,0,125,31
3,3,0,0,0,1,185,32
3,2,0,0,1,0,66,33
3,1,0,1,1,1,52,34
3,4,1,0,0,1,61,35
3,1,1,1,0,0,31,36
3,4,1,1,0,0,147,37
3,3,0,1,0,0,126,38
3,3,1,1,1,1,192,39
3,2,0,1,0,0,30,40
3,2,0,1,0,0,95,41
3,1,0,0,0,1,47,42
3,3,1,1,0,0,133,43
3,4,0,0,0,1,121,44
3,3,0,1,0,0,167,45
3,1,0,1,0,0,26,46
3,2,1,1,0,0,69,47
3,4,1,1,0,0,146,48
3,3,0,1,0,0,80,49
3,2,1,0,0,1,155,50
3,3,0,1,0,0,139,51
3,1,1,0,1,0,187,52
3,4,1,0,1,0,34,53
3,1,0,1,0,0,99,54
3,2,1,0,0,1,7,55
3,4,0,0,0,1,113,56
3,1,0,0,1,0,2,57
3,4,1,1,1,1,4,58
3,1,0,0,0,1,56,59
3,3,0,0,0,1,14,60
3,4,0,1,1,1,76,61
3,3,1,1,1,1,50,62
3,2,0,0,0,1,119,63
3,2,0,0,0,1,141,64
3,4,1,1,0,0,88,65
3,1,0,0,0,1,143,66
3,1,0,1,1,1,71,67
3,3,1,1,1,1,32,68
3,2,1,0,1,0,98,69
3,2,1,1,1,1,103,70
3,4,0,0,1,0,150,71
3,3,0,1,0,0,44,72
3,4,1,1,0,0,156,73
3,1,0,0,1,0,128,74
3,1,0,1,0,0,20,75
3,3,1,1,1,1,122,76
3,4,0,1,1,1,40,77
3,2,0,1,1,1,11,78
3,2,1,1,0,0,78,79
3,3,0,1,1,1,43,80
3,2,1,1,0,0,104,81
3,4,1,1,0,0,13,82
3,1,0,1,0,0,154,83
3,4,1,1,1,1,72,84
3,3,1,1,1,1,79,85
3,2,1,1,1,1,62,86
3,3,0,1,1,1,174,87
3,1,0,0,1,0,165,88
3,1,0,1,0,0,45,89
3,4,1,1,0,0,89,90
3,1,0,1,0,0,176,91
3,3,0,0,0,1,59,92
3,4,1,1,0,0,16,93
3,3,1,1,1,1,131,94
3,2,0,1,1,1,123,95
3,2,0,1,1,1,1,96
3,3,0,1,0,0,188,97
3,3,0,1,0,0,145,98
3,2,1,1,0,0,172,99
3,1,0,1,1,1,117,100
3,4,0,1,1,1,90,101
3,1,0,0,1,0,58,102
3,4,0,0,0,1,53,103
3,2,1,1,1,1,60,104
3,3,0,1,1,1,186,105
3,4,1,1,0,0,57,106
3,2,0,0,1,0,191,107
3,4,1,1,0,0,23,108
3,1,1,0,1,0,74,109
3,3,0,0,1,0,15,110
3,1,0,0,1,0,135,111
3,2,1,1,0,0,170,112
3,4,1,1,0,0,39,113
3,1,1,1,0,0,157,114
3,2,1,1,0,0,81,115
3,4,1,1,1,1,159,116
3,1,1,1,0,0,144,117
3,3,0,1,0,0,8,118
3,2,0,0,0,1,151,119
3,3,1,1,0,0,73,120
3,4,0,1,0,0,162,121
3,2,1,1,1,1,97,122
3,3,0,1,0,0,153,123
3,3,1,1,1,1,68,124
3,1,1,1,0,0,140,125
3,4,1,1,1,1,18,126
3,2,0,0,0,1,96,127
3,1,0,0,0,1,33,128
4,3,0,1,0,0,118,1
4,1,0,1,0,0,161,2
4,2,0,1,0,0,86,3
4,3,0,1,0,0,181,4
4,4,1,1,1,1,107,5
4,4,1,1,0,0,177,6
4,2,0,1,1,1,3,7
4,1,1,1,0,0,124,8
4,1,0,0,1,0,163,9
4,4,0,1,0,0,64,10
4,2,1,1,0,0,6,11
4,3,0,1,0,0,184,12
4,1,0,1,0,0,100,13
4,2,0,1,1,1,29,14
4,3,0,0,0,1,115,15
4,4,0,1,0,0,179,16
4,1,0,1,0,0,183,17
4,2,0,1,0,0,85,18
4,4,1,1,1,1,166,19
4,4,0,1,0,0,102,20
4,3,0,1,0,0,111,21
4,3,0,1,0,0,189,22
4,2,1,1,0,0,37,23
4,1,1,1,0,0,137,24
4,2,1,1,1,1,25,25
4,2,1,1,1,1,112,26
4,4,0,0,1,0,110,27
4,1,0,1,0,0,185,28
4,1,0,0,1,0,28,29
4,3,0,1,0,0,19,30
4,3,0,1,0,0,125,31
4,4,0,1,0,0,129,32
4,2,0,0,0,1,61,33
4,4,1,1,0,0,66,34
4,3,0,1,1,1,31,35
4,1,0,0,1,0,126,36
4,3,0,1,1,1,52,37
4,4,1,1,0,0,30,38
4,2,0,1,1,1,147,39
4,1,1,0,1,0,192,40
4,2,0,0,0,1,146,41
4,1,1,0,1,0,133,42
4,1,0,0,1,0,167,43
4,4,1,1,0,0,69,44
4,3,0,1,1,1,26,45
4,2,0,1,0,0,121,46
4,3,0,0,0,1,47,47
4,4,0,1,0,0,95,48
4,3,1,1,0,0,99,49
4,2,1,1,0,0,113,50
4,1,1,1,0,0,139,51
4,1,0,1,0,0,80,52
4,2,0,1,1,1,34,53
4,3,0,0,1,0,187,54
4,4,1,0,1,0,155,55
4,4,0,1,0,0,7,56
4,3,0,1,1,1,2,57
4,3,0,1,1,1,56,58
4,4,1,1,1,1,141,59
4,4,0,1,0,0,119,60
4,2,0,1,0,0,76,61
4,1,0,1,0,0,14,62
4,1,1,0,1,0,50,63
4,2,0,1,1,1,4,64
4,1,0,1,0,0,32,65
4,2,0,0,1,0,150,66
4,4,1,1,0,0,98,67
4,1,0,1,1,1,44,68
4,4,1,1,0,0,103,69
4,3,0,0,0,1,71,70
4,3,1,0,1,0,143,71
4,2,0,1,1,1,88,72
4,4,1,1,1,1,78,73
4,2,0,0,1,0,40,74
4,2,1,1,0,0,156,75
4,3,0,1,0,0,128,76
4,1,1,1,0,0,122,77
4,4,0,1,1,1,11,78
4,3,1,1,1,1,20,79
4,1,0,0,1,0,43,80
4,2,1,1,1,1,13,81
4,3,0,1,1,1,154,82
4,1,0,0,1,0,174,83
4,3,0,1,1,1,165,84
4,4,1,1,0,0,104,85
4,2,1,1,1,1,72,86
4,1,1,1,0,0,79,87
4,4,1,1,0,0,62,88
4,4,1,1,1,1,123,89
4,4,1,1,0,0,1,90
4,3,0,1,1,1,45,91
4,2,1,1,0,0,89,92
4,1,0,0,0,1,59,93
4,3,1,1,0,0,176,94
4,1,1,1,0,0,131,95
4,2,1,1,0,0,16,96
4,4,1,1,0,0,60,97
4,2,1,1,1,1,90,98
4,3,0,1,0,0,117,99
4,3,0,0,0,1,58,100
4,1,1,1,0,0,188,101
4,1,0,0,0,1,145,102
4,4,1,1,1,1,172,103
4,2,0,1,1,1,53,104
4,3,0,1,1,1,135,105
4,4,0,1,0,0,191,106
4,2,1,1,1,1,23,107
4,1,1,1,0,0,186,108
4,3,1,1,0,0,74,109
4,2,0,1,1,1,57,110
4,4,1,1,1,1,170,111
4,1,0,1,0,0,15,112
4,4,1,1,1,1,151,113
4,1,0,1,0,0,73,114
4,2,0,1,0,0,39,115
4,3,1,1,1,1,144,116
4,3,1,1,1,1,157,117
4,1,0,0,1,0,8,118
4,4,1,1,1,1,81,119
4,2,0,1,1,1,159,120
4,4,1,1,0,0,97,121
4,2,0,0,1,0,162,122
4,1,1,0,1,0,153,123
4,4,1,1,0,0,96,124
4,3,0,0,0,1,140,125
4,1,0,1,0,0,68,126
4,2,0,0,0,1,18,127
4,3,0,0,1,0,33,128
5,3,0,1,1,1,3,1
5,1,0,0,1,0,177,2
5,2,0,1,1,1,161,3
5,4,1,1,0,0,118,4
5,2,1,1,0,0,124,5
5,1,0,1,0,0,107,6
5,3,0,1,0,0,86,7
5,4,1,1,0,0,181,8
5,1,1,1,0,0,179,9
5,2,1,1,0,0,100,10
5,3,1,1,1,1,29,11
5,3,0,1,0,0,6,12
5,2,1,1,0,0,163,13
5,4,0,1,1,1,115,14
5,1,0,1,0,0,64,15
5,4,0,1,0,0,184,16
5,2,0,1,1,1,137,17
5,3,0,1,1,1,85,18
5,4,0,1,0,0,111,19
5,2,0,0,0,1,183,20
5,3,1,1,0,0,37,21
5,4,1,1,0,0,189,22
5,1,0,0,1,0,102,23
5,1,0,1,0,0,166,24
5,2,1,1,1,1,28,25
5,1,1,0,1,0,129,26
5,1,0,1,1,1,110,27
5,3,1,1,0,0,25,28
5,3,1,1,0,0,112,29
5,2,0,1,1,1,185,30
5,4,0,1,1,1,19,31
5,4,1,1,1,1,125,32
5,2,1,1,0,0,126,33
5,4,0,1,1,1,52,34
5,4,1,1,1,1,31,35
5,1,1,1,1,1,30,36
5,3,0,0,0,1,61,37
5,1,0,0,1,0,66,38
5,2,1,1,0,0,192,39
5,3,0,1,0,0,147,40
5,1,1,1,0,0,95,41
5,1,0,0,1,0,69,42
5,2,0,0,0,1,167,43
5,4,0,1,1,1,47,44
5,2,1,1,1,1,133,45
5,3,1,1,1,1,121,46
5,4,1,1,1,1,26,47
5,3,0,0,0,1,146,48
5,3,0,0,1,0,113,49
5,3,0,1,0,0,34,50
5,1,1,0,1,0,7,51
5,1,0,0,0,1,155,52
5,2,1,0,1,0,80,53
5,2,1,1,0,0,139,54
5,4,1,1,1,1,187,55
5,4,1,1,1,1,99,56
5,4,0,1,1,1,56,57
5,3,0,1,0,0,4,58
5,2,1,1,1,1,50,59
5,1,0,1,0,0,141,60
5,1,0,1,0,0,119,61
5,4,0,1,1,1,2,62
5,2,0,1,0,0,14,63
5,3,0,0,1,0,76,64
5,4,0,0,0,1,71,65
5,2,1,1,1,1,32,66
5,1,1,1,0,0,98,67
5,3,0,1,1,1,150,68
5,3,0,1,1,1,88,69
5,1,1,0,1,0,103,70
5,2,1,0,0,1,44,71
5,4,0,1,0,0,143,72
5,1,1,1,0,0,78,73
5,2,1,1,0,0,122,74
5,1,0,0,1,0,11,75
5,3,0,0,1,0,40,76
5,2,0,1,1,1,43,77
5,4,0,1,1,1,128,78
5,4,1,1,0,0,20,79
5,3,1,1,1,1,156,80
5,1,1,0,1,0,62,81
5,2,0,1,1,1,174,82
5,1,0,1,0,0,104,83
5,3,1,1,0,0,13,84
5,2,1,1,1,1,79,85
5,4,1,1,0,0,154,86
5,4,0,1,0,0,165,87
5,3,1,1,0,0,72,88
5,2,0,1,0,0,59,89
5,1,0,1,0,0,123,90
5,3,1,1,1,1,16,91
5,4,0,1,1,1,45,92
5,2,1,1,1,1,131,93
5,1,0,0,1,0,1,94
5,4,0,1,1,1,176,95
5,3,1,1,0,0,89,96
5,2,1,1,0,0,188,97
5,1,1,1,0,0,172,98
5,4,1,1,0,0,117,99
5,1,0,1,0,0,60,100
5,4,1,1,1,1,58,101
5,2,0,0,1,0,145,102
5,3,1,0,0,1,90,103
5,3,0,0,0,1,53,104
5,2,1,1,1,1,15,105
5,4,0,1,0,0,135,106
5,1,0,1,1,1,170,107
5,4,1,1,1,1,74,108
5,3,0,1,0,0,57,109
5,3,0,1,0,0,23,110
5,1,0,0,0,1,191,111
5,2,1,1,0,0,186,112
5,3,0,1,0,0,39,113
5,4,1,1,0,0,157,114
5,2,0,1,1,1,73,115
5,3,0,1,0,0,159,116
5,1,1,1,0,0,81,117
5,1,1,0,1,0,151,118
5,2,1,1,0,0,8,119
5,4,1,1,1,1,144,120
5,4,0,0,0,1,140,121
5,2,0,1,0,0,153,122
5,3,1,1,0,0,18,123
5,3,0,0,0,1,162,124
5,4,1,1,0,0,33,125
5,1,1,0,1,0,97,126
5,1,1,0,1,0,96,127
5,2,1,1,0,0,68,128
6,1,0,0,0,1,181,1
6,4,1,1,0,0,3,2
6,1,0,1,0,0,118,3
6,3,0,1,1,1,161,4
6,4,0,1,0,0,86,5
6,3,0,0,1,0,124,6
6,2,1,1,0,0,177,7
6,2,1,1,0,0,107,8
6,3,0,1,1,1,163,9
6,2,0,0,0,1,179,10
6,4,0,1,0,0,6,11
6,1,0,1,1,1,115,12
6,2,0,1,1,1,64,13
6,3,0,1,0,0,100,14
6,1,0,0,1,0,184,15
6,4,1,1,1,1,29,16
6,3,0,1,1,1,137,17
6,1,0,0,1,0,189,18
6,2,0,1,0,0,166,19
6,2,0,1,0,0,102,20
6,1,0,1,1,1,111,21
6,3,0,0,1,0,183,22
6,4,1,1,0,0,37,23
6,4,0,1,1,1,85,24
6,2,0,0,1,0,110,25
6,1,0,0,1,0,19,26
6,3,0,0,0,1,28,27
6,4,1,1,0,0,112,28
6,4,1,1,0,0,25,29
6,3,0,0,1,0,185,30
6,1,0,0,0,1,125,31
6,2,1,1,1,1,129,32
6,4,1,1,0,0,147,33
6,1,0,0,0,1,31,34
6,3,0,1,0,0,126,35
6,1,0,1,1,1,52,36
6,2,1,0,1,0,30,37
6,4,0,0,1,0,61,38
6,3,1,1,0,0,192,39
6,2,0,0,0,1,66,40
6,4,1,1,0,0,121,41
6,2,0,1,1,1,95,42
6,1,0,1,0,0,47,43
6,3,1,1,0,0,133,44
6,2,0,0,0,1,69,45
6,3,0,1,0,0,167,46
6,1,0,1,0,0,26,47
6,4,1,1,0,0,146,48
6,3,0,1,0,0,80,49
6,2,1,1,0,0,7,50
6,3,0,1,0,0,139,51
6,2,0,0,1,0,155,52
6,1,0,1,0,0,99,53
6,4,0,1,1,1,113,54
6,1,0,1,0,0,187,55
6,4,0,1,0,0,34,56
6,2,1,1,1,1,119,57
6,4,0,1,0,0,4,58
6,3,1,1,0,0,50,59
6,3,0,1,1,1,14,60
6,4,1,0,1,0,76,61
6,2,0,0,0,1,141,62
6,1,0,1,0,0,56,63
6,1,0,0,1,0,2,64
6,3,0,0,1,0,44,65
6,4,0,0,1,0,150,66
6,1,0,1,0,0,143,67
6,2,0,1,0,0,98,68
6,3,1,1,1,1,32,69
6,1,0,1,0,0,71,70
6,4,1,1,0,0,88,71
6,2,0,1,0,0,103,72
6,4,0,0,1,0,40,73
6,1,0,0,1,0,128,74
6,3,0,0,1,0,43,75
6,2,0,1,1,1,11,76
6,4,1,1,1,1,156,77
6,2,1,1,1,1,78,78
6,1,0,0,1,0,20,79
6,3,1,1,0,0,122,80
6,2,1,1,0,0,62,81
6,1,1,1,0,0,165,82
6,3,1,1,0,0,79,83
6,4,1,1,1,1,13,84
6,3,0,1,1,1,174,85
6,4,1,1,0,0,72,86
6,1,0,0,1,0,154,87
6,2,1,1,1,1,104,88
6,2,0,1,1,1,123,89
6,4,1,1,1,1,16,90
6,4,1,1,1,1,89,91
6,2,0,1,1,1,1,92
6,3,1,1,0,0,131,93
6,1,0,1,1,1,45,94
6,3,0,0,1,0,59,95
6,1,0,0,1,0,176,96
6,3,0,1,1,1,188,97
6,1,0,1,0,0,117,98
6,1,0,1,0,0,58,99
6,3,0,1,0,0,145,100
6,4,0,0,0,1,53,101
6,2,0,1,1,1,172,102
6,2,1,1,0,0,60,103
6,4,0,0,1,0,90,104
6,4,0,1,1,1,23,105
6,1,0,1,0,0,135,106
6,3,0,0,1,0,15,107
6,2,0,1,0,0,170,108
6,1,1,0,1,0,74,109
6,3,0,1,0,0,186,110
6,2,0,1,0,0,191,111
6,4,0,0,1,0,57,112
6,4,0,1,0,0,39,113
6,3,0,1,0,0,73,114
6,3,1,1,1,1,8,115
6,1,0,0,0,1,144,116
6,4,0,1,1,1,159,117
6,2,0,0,1,0,151,118
6,1,0,0,1,0,157,119
6,2,1,1,1,1,81,120
6,4,0,0,1,0,162,121
6,4,1,0,0,1,18,122
6,1,1,0,1,0,33,123
6,1,1,1,0,0,140,124
6,3,0,0,0,1,153,125
6,3,0,0,1,0,68,126
6,2,1,1,0,0,97,127
6,2,1,1,1,1,96,128
