subject,condition,studyResp,studyResp2,rt1,rt2,whichItem,list
3,4,8,1,5.80051465329598,0,170,1
3,4,8,8,4.44206241640495,3.93368609470781,179,1
3,4,1,1,11.1592578729906,2.95858927650261,177,1
3,1,9,4,0,2.84192326382617,192,1
3,1,9,9,0,2.85024796932703,133,1
3,3,8,8,11.5760521716729,0,100,1
3,2,2,2,9.00915026367875,3.12528200284578,188,1
3,3,1,8,5.25047254530364,2.02519024061621,69,1
3,1,9,9,0,2.82524940307485,157,1
3,4,7,8,8.97585959170829,2.02518148696981,172,1
3,2,1,1,11.6510418333055,3.50031392340316,186,1
3,2,2,1,14.5846509564144,0,111,1
3,1,4,9,5.21711637201952,2.17520457846695,33,1
3,3,2,2,6.06721160552115,1.59181474897196,30,1
3,3,7,7,6.45891980160377,3.03360640644678,124,1
3,3,1,1,5.25047526194248,0,151,2
3,3,8,2,4.07529543511919,0.941726156161167,122,2
3,2,2,2,4.81709735549521,2.40853298158618,154,2
3,1,9,4,4.37538810289698,0.80840167705901,15,2
3,2,1,1,2.10851668170653,0.775082631298574,176,2
3,1,9,4,0,0.766739512997447,161,2
3,2,2,1,5.80052551985136,0,174,2
3,2,2,1,6.70892961174832,1.19176856603008,131,2
3,4,2,7,4.14201442236663,2.23353486813721,119,2
3,1,4,4,0,1.85849841980962,163,2
3,4,6,3,11.0343595207669,2.1751897878421,53,2
3,4,2,1,11.7177164487075,0.766743437037803,23,2
3,4,1,1,1.31677890435094,0,7,2
3,3,2,2,0,1.30015032101073,32,2
3,1,9,9,4.20876208529808,2.00850853175507,145,2
3,3,8,1,7.15897775671328,3.90034531574929,97,2
3,3,1,0,7.05896296608262,2.44189488998381,43,3
3,2,2,0,8.96747602560208,0.666727439005626,56,3
3,3,2,1,4.75876585839433,0.725031165959081,44,3
3,1,4,9,0,0.850094629800878,58,3
3,2,8,8,9.2341470187821,1.333450954,86,3
3,2,8,8,0,1.87518314714544,29,3
3,1,9,9,7.00897700208589,2.83358406959451,74,3
3,2,8,8,4.68376774498029,2.07517107317108,99,3
3,1,9,9,3.65864723158302,3.8503521073726,64,3
3,4,1,0,1.30844695447013,0,72,3
3,1,4,9,5.74217289331136,1.8084674802376,107,3
3,4,1,1,4.98377166903811,3.15030411331099,123,3
3,4,1,1,4.08368654749938,0,62,3
3,3,7,6,4.27537723633577,2.80859486068948,146,3
3,3,2,7,0,1.65848091256339,147,3
3,4,8,8,13.4928766552766,4.76710535449092,89,3
3,1,9,9,2.14183633119683,0,103,4
3,1,9,4,5.56716844104812,0.875069048051955,126,4
3,3,1,1,5.26713614314212,0.600051314395387,25,4
3,3,1,1,0.87505546482862,0,79,4
3,4,2,2,6.06720677591511,0.608392319758423,60,4
3,2,8,8,1.0334274097404,0.658357154286932,16,4
3,1,9,9,2.80857795715565,0.725063765683444,11,4
3,3,1,8,6.80060973585933,0.741730985726463,59,4
3,3,2,2,3.93369907423039,0.633395413693506,85,4
3,2,8,8,1.05842175005819,0,28,4
3,4,8,8,4.86705373824225,0.450035467307316,187,4
3,2,0,3,2.05020359743503,0.558378283749335,137,4
3,1,9,9,5.42549058079021,0,167,4
3,4,0,2,6.40058377679088,1.3167586804484,191,4
3,4,1,1,0,1.15843140924699,2,4
3,2,8,8,2.67529845362878,4.59208037646022,13,4
3,1,1,9,2.29186123379623,0,1,5
3,2,3,3,5.85051963379374,3.03358980474877,14,5
3,2,3,3,4.38373001379659,2.03351072018268,129,5
3,1,4,9,0.683387112832861,2.36688530628453,3,5
3,2,4,3,2.96693631881499,0.71673000472947,139,5
3,3,7,2,3.4503068299673,1.9668397270143,19,5
3,3,2,2,0,1.60013764334144,189,5
3,4,1,2,4.75875589737552,1.58344778459286,153,5
3,2,8,8,0,1.43345306694391,166,5
3,1,9,9,4.25871182736591,0.808406506665051,6,5
3,4,3,2,0.833405978424707,3.32529679345316,102,5
3,4,1,1,3.27529483143007,1.50847381909261,8,5
3,1,9,9,2.0335264163441,2.25020631408552,104,5
3,3,8,7,2.21687791097793,2.51688515534624,141,5
3,3,2,3,2.6084910245263,1.62513802066678,155,5
3,4,8,0,8.07571410029777,0,110,5
3,1,9,9,3.74201080016792,0,112,6
3,1,7,9,0.858414505666588,0,37,6
3,3,1,2,6.52563909071614,2.05851411598269,73,6
3,3,8,1,0,1.67515809362521,181,6
3,2,1,8,1.58347012143349,2.16686176203075,80,6
3,2,8,8,3.83367915215786,2.19189624831779,50,6
3,3,8,8,0,0.691731136670569,68,6
3,4,8,8,2.10017446897109,1.41676894333796,128,6
3,2,0,3,0,0.575046711193863,159,6
3,1,4,9,3.61698808602523,0,81,6
3,3,2,8,0,1.85847668666975,184,6
3,4,2,2,8.37573734272155,1.74182999235927,40,6
3,4,1,2,2.60023574440856,1.90016450794064,88,6
3,2,8,3,2.05017884579138,0.70839231973514,162,6
3,4,1,1,2.32520322012715,1.98350000454229,143,6
3,1,9,9,2.56687081750715,0,96,6
4,1,9,9,0,3.88365485328541,100,1
4,4,8,8,10.8175733720509,4.22535535224324,125,1
4,3,8,8,8.77573673900042,2.59188689098028,192,1
4,1,9,9,0,5.18377921525189,124,1
4,3,1,1,11.975995725812,4.56704317352433,157,1
4,2,8,8,26.1355053412262,2.12518299621752,170,1
4,4,8,8,6.20885264012577,6.13384728229903,186,1
4,1,9,9,0,2.14187044018672,30,1
4,3,1,1,6.66718775940171,5.00872465596694,133,1
4,4,8,8,4.3254030444532,4.47536546419906,111,1
4,3,3,3,11.0925880872101,0,33,1
4,2,1,1,9.13411924863613,0,172,1
4,1,9,9,0,4.91712784229003,69,1
4,2,8,8,6.07548650582157,3.38362164984846,177,1
4,4,1,1,4.70039330980944,4.25868677386279,188,1
4,2,8,8,6.017169799361,0,179,1
4,1,9,4,0,3.71698506750818,122,2
4,4,1,1,7.12559622808931,1.45844559616762,131,2
4,3,6,4,4.11701132840881,2.30851034287116,145,2
4,4,8,8,0,5.92548544934834,176,2
4,2,8,8,6.93390493554034,3.98365062739322,119,2
4,3,7,6,3.61697480462863,2.73356112903821,163,2
4,1,4,9,4.11703577821299,2.37519793776482,97,2
4,2,8,8,0,0,23,2
4,3,6,3,4.36698763322875,4.31703457081494,15,2
4,2,8,8,3.65865840001698,3.7253061507854,7,2
4,4,8,8,7.8673133287657,0,154,2
4,1,9,4,7.08392259373159,1.80849042080808,151,2
4,1,9,9,0,8.18401858185098,32,2
4,2,8,8,4.45873688086976,3.54195495802833,53,2
4,4,2,3,8.06733777856971,2.87524200778171,174,2
4,3,3,3,7.83398734043476,0,161,2
4,1,9,9,0,0,146,3
4,1,9,9,5.37543609696604,3.75863545946049,147,3
4,2,8,8,7.36727650313424,0,89,3
4,3,6,6,16.0596777455467,0,58,3
4,3,8,8,8.72572240115187,4.43370692231292,64,3
4,4,1,1,10.2675354899475,2.85025008225421,99,3
4,3,6,0,4.04199721694749,5.75881234322696,107,3
4,1,9,9,4.00866971937103,3.21693405495444,43,3
4,2,1,1,8.05066935111427,3.25026457102649,123,3
4,4,8,8,8.10064143004183,4.08368081233766,86,3
4,3,7,8,5.05872420319247,3.99200068821665,74,3
4,2,8,8,0,4.12534599491028,72,3
4,2,1,1,0,2.63354754581269,62,3
4,4,8,8,4.96708965833659,4.0253209414077,56,3
4,4,1,1,11.9843152998419,5.70880162757203,29,3
4,1,4,4,7.40061939503357,4.13368247250855,44,3
4,4,1,1,2.68357727798229,0.941788638991056,28,4
4,2,8,8,4.67542070264517,2.74189398444196,187,4
4,4,1,1,3.11693073461083,0,13,4
4,4,1,1,3.87532139418181,1.45012089069678,137,4
4,2,1,1,2.36686538420872,2.14184387743717,191,4
4,3,1,1,6.78391746229136,0,103,4
4,4,8,8,0,3.14190545472138,16,4
4,1,4,9,5.86715878185623,1.22509968577469,59,4
4,3,3,8,6.89223945111644,4.08369228261563,167,4
4,2,8,8,4.68372639160134,6.35885399844847,2,4
4,1,9,9,3.69197352176798,4.72538765013269,25,4
4,1,9,4,3.10031301786057,1.97517771385265,79,4
4,2,8,8,0,3.22524246055582,60,4
4,3,6,3,3.94201140387122,3.13360218056096,11,4
4,3,6,0,3.73362361186992,1.26677301828295,126,4
4,1,9,9,4.53373680540699,1.49179211025967,85,4
4,1,9,4,0,4.00031211231271,155,5
4,4,1,1,0,5.9838069853995,166,5
4,1,9,9,6.39218783486376,3.15859531348542,189,5
4,1,9,4,4.35035633325424,2.61685829074759,19,5
4,4,8,8,5.70883120881626,3.0585753914238,129,5
4,1,4,9,3.87533497740606,3.85864632603989,141,5
4,2,1,1,3.82532486545097,4.60041564666699,153,5
4,2,8,8,0,5.47541889154854,102,5
4,2,8,8,5.61713327557936,2.25018095873475,8,5
4,3,1,1,3.20861055688238,4.20863621408353,3,5
4,4,1,1,6.34220488935716,1.17508987566816,139,5
4,3,3,3,10.0424898352203,3.81698295456226,6,5
4,3,1,1,5.16709026203534,0,1,5
4,4,8,8,5.75047767672459,2.64192145274137,14,5
4,2,1,1,6.30886471410395,0,110,5
4,3,8,8,4.43371356300031,0,104,5
4,2,8,8,0,3.47530026472214,88,6
4,2,4,4,0,8.82576586747018,128,6
4,3,3,1,7.45055645942739,2.60855441288822,81,6
4,4,1,1,4.01700197107675,2.33352551080498,162,6
4,3,4,3,4.52537980204761,3.05860406711963,96,6
4,2,8,8,3.36695110944765,4.88374510626545,143,6
4,2,8,8,6.75887512790814,7.9756576544487,40,6
4,3,1,1,0,5.6838380758918,112,6
4,4,1,1,3.4003667470588,2.1418342182551,50,6
4,4,8,8,2.23350136284989,1.43346151872538,80,6
4,1,4,9,2.24185383846816,0,184,6
4,3,1,1,2.69188840022798,3.95033460009472,37,6
4,1,9,9,3.18356852434954,0,68,6
4,4,1,1,1.6834725362296,2.47520789879582,159,6
4,1,9,9,1.28343450320153,0,73,6
4,1,9,4,1.6168253891592,1.59179814724757,181,6
5,1,9,9,0,2.64172475645319,133,1
5,1,9,4,0,0,33,1
5,2,8,8,14.3586585845333,10.6002632677555,186,1
5,4,8,1,6.80850280332379,4.25016556098126,177,1
5,4,8,8,10.2836279021576,5.56685163616203,179,1
5,1,4,9,5.35846842336468,9.94193019089289,192,1
5,2,8,8,6.95023057796061,6.41682045580819,111,1
5,4,8,1,5.98348736390471,0,172,1
5,3,8,8,6.94184446730651,3.96676072105765,124,1
5,3,1,8,8.81688529183157,7.7918769759126,69,1
5,4,8,8,6.30017585377209,5.36683763074689,170,1
5,2,8,8,14.5087398709729,0,188,1
5,3,2,1,6.90017561241984,3.97514320956543,30,1
5,3,8,8,5.60014947270975,4.23345099180005,100,1
5,1,9,9,0,6.10016577225178,157,1
5,2,8,8,5.58346357871778,2.53342340327799,125,1
5,1,9,9,0,3.4084446078632,161,2
5,2,8,8,4.04184664064087,0,174,2
5,1,9,9,6.85855475044809,9.15022526565008,15,2
5,3,3,7,20.5588585254736,2.65007404214703,122,2
5,1,9,9,5.4168183428701,5.45009444677271,163,2
5,2,1,1,0,3.6751686851494,131,2
5,4,8,8,5.75019242498092,3.82513557281345,23,2
5,4,1,1,4.32510689785704,2.89176927832887,7,2
5,4,1,1,4.8000807731878,4.98347891238518,53,2
5,4,8,8,20.5337979907636,4.89179674605839,119,2
5,3,8,0,4.63345606275834,5.20011029345915,151,2
5,2,8,8,3.88343961234204,0,154,2
5,2,8,8,9.60024515725672,5.02512543112971,176,2
5,3,1,1,3.45007211039774,4.86684547853656,97,2
5,3,2,7,0,4.09178750962019,32,2
5,1,0,9,4.97512721177191,2.71673763007857,145,2
5,1,9,9,0,3.57508954196237,64,3
5,4,1,1,3.90005759173073,6.55850325594656,89,3
5,2,8,8,0,0,56,3
5,1,9,4,11.8419636350591,6.3168291489128,107,3
5,3,2,2,0,3.65009034168907,43,3
5,3,6,2,8.54188256012276,5.65847011352889,147,3
5,3,2,3,5.23346366919577,0,44,3
5,4,8,8,4.10851566167548,4.61678495910019,62,3
5,2,8,8,7.14183251443319,3.9667501563672,86,3
5,3,2,3,3.72515030275099,10.816944452934,146,3
5,4,1,1,4.57514659012668,0,72,3
5,1,9,9,6.45851074159145,4.27511562104337,74,3
5,2,8,1,6.85848351544701,12.7336840147618,99,3
5,4,8,8,8.03356134565547,4.73344314401038,123,3
5,2,1,8,7.43351449980401,6.52512875129469,29,3
5,1,4,9,3.45008720248006,8.0085460874252,58,3
5,1,4,4,0,2.72504405397922,126,4
5,1,9,9,8.38355008699,8.88360290951096,167,4
5,3,6,7,0,2.00006942404434,59,4
5,4,1,1,6.0252920484636,3.72509717824869,187,4
5,3,7,8,0,8.68355419207364,79,4
5,4,1,1,4.45840539829805,6.64183764578775,60,4
5,3,2,1,3.46672540530562,0,85,4
5,1,9,4,5.03346354840323,5.52514384337701,103,4
5,2,8,8,7.58352304180153,4.36677846941166,16,4
5,4,8,8,5.52513871225528,8.17520098225214,191,4
5,3,2,2,5.44177836365998,0,25,4
5,1,9,9,5.15013169427402,5.77519832598045,11,4
5,2,8,8,5.54182098386809,2.38339524134062,28,4
5,2,8,8,4.36678118584678,2.63346904190257,13,4
5,2,8,8,8.59192364104092,5.76682127080858,137,4
5,4,1,1,0,5.62515084608458,2,4
5,1,4,4,0,8.58352787140757,104,5
5,3,3,2,3.75838354509324,5.36688260547817,155,5
5,1,9,4,6.25849824538454,0,1,5
5,4,8,8,0,2.48339439625852,110,5
5,2,8,1,8.90022179437801,6.93350182217546,14,5
5,3,2,2,7.44185623945668,4.42516008275561,189,5
5,1,9,9,8.08352817315608,3.9333943661768,6,5
5,2,8,8,9.66690150066279,5.05846854392439,139,5
5,4,1,1,3.64175705378875,3.53342129057273,153,5
5,3,7,7,8.17517955135554,6.52526639169082,19,5
5,1,9,9,3.3584279762581,3.36675552930683,3,5
5,4,1,1,0,0,8,5
5,4,8,8,3.58343520527706,4.44182303640991,102,5
5,2,8,8,3.80011216504499,4.23343740892597,166,5
5,2,8,8,12.1086309659295,0,129,5
5,3,6,8,3.01676075113937,15.6587197377812,141,5
5,3,0,2,0,6.80018219258636,184,6
5,3,7,7,3.33340969961137,5.8085052180104,181,6
5,1,9,9,3.41677125520073,0,37,6
5,1,4,9,2.34171038866043,0,81,6
5,4,8,1,6.49183514039032,6.08348682080396,88,6
5,2,8,8,8.95022423914634,3.11680125864223,159,6
5,3,7,7,7.92525395564735,6.67518679588102,73,6
5,2,8,8,4.15843992913142,5.42514499044046,80,6
5,4,8,1,3.88340731523931,3.06675474462099,40,6
5,4,1,1,5.75013960245997,3.2917523146607,128,6
5,2,8,8,3.03344936179928,3.22503288602456,162,6
5,1,9,9,0,0,96,6
5,3,3,3,20.4088711123914,7.12515959981829,68,6
5,4,1,8,3.47509129252285,7.12517771008424,143,6
5,1,9,9,6.75849854713306,0,112,6
5,2,1,1,0,5.28347215102986,50,6
6,2,1,1,5.32544439782578,4.67539957318513,30,1
6,3,3,2,4.69205713406154,6.20886712889842,172,1
6,3,2,3,15.4179470616473,3.22526841960644,177,1
6,4,8,8,5.64211433452874,4.92544711447044,33,1
6,2,1,1,3.95866504070364,2.70851728540765,100,1
6,1,9,4,0,8.66741233537869,188,1
6,4,8,8,5.43378630871302,0,133,1
6,1,9,4,0,0,111,1
6,2,8,8,5.09207464132669,2.59188206139152,124,1
6,1,9,9,0,5.74212610665563,186,1
6,4,1,1,6.21719696581022,2.72522797178317,157,1
6,3,1,1,7.80895104304,4.62538010389653,170,1
6,4,8,8,3.78365726808079,1.5334657446183,192,1
6,3,1,1,5.36714670787842,2.33352369970817,179,1
6,2,8,8,3.50862806414989,4.26704015503128,69,1
6,1,4,4,3.74197578563872,2.3502032955912,125,1
6,4,8,8,5.13375370897484,27.5939467115004,145,2
6,4,1,1,5.75047194158651,3.08359810559341,163,2
6,1,4,9,8.87576269804958,3.10029762353952,131,2
6,1,9,9,4.61705509657622,2.45020359744012,154,2
6,2,8,8,2.29185338569368,9.01741248630424,122,2
6,2,8,1,5.12541330733438,2.30018895774265,97,2
6,3,1,8,9.55912264444305,0,23,2
6,3,1,1,6.65890591655079,0,7,2
6,1,9,9,3.02525332713412,1.76683338816838,174,2
6,1,0,4,0,1.88350181562419,176,2
6,4,1,1,3.49192492401016,5.72547216797284,161,2
6,3,1,8,3.82531973401092,2.0168377649843,53,2
6,2,0,8,3.38359991668949,0,151,2
6,3,8,8,2.87524140408277,0,119,2
6,4,8,8,11.7426552487086,2.38355584667261,15,2
6,2,1,1,3.93365470236131,3.49195088306078,32,2
6,3,8,3,11.9676417409464,0.983408845999293,89,3
6,4,8,8,4.60038727282154,2.66688470257213,64,3
6,4,0,1,0.833399337743685,2.61689089048559,74,3
6,1,4,9,0,0,56,3
6,4,8,2,11.1342635326637,2.19185097089758,107,3
6,4,8,1,4.50040779858318,3.02524396980152,58,3
6,2,8,8,2.80022970741629,4.5420412869662,147,3
6,3,0,3,2.83359010658205,0,62,3
6,1,9,9,0,3.09192462216015,29,3
6,2,8,0,2.7251688092947,3.25860406711945,43,3
6,1,9,9,3.40033746766494,0,99,3
6,2,8,2,2.40853237787996,2.07517288426243,44,3
6,3,4,7,3.71697208798287,6.00049563676657,72,3
6,1,9,4,7.30060309516375,2.70855411103912,86,3
6,2,8,8,2.01683957608293,3.35860285972012,146,3
6,3,1,2,4.08368051048819,3.32527747509084,123,3
6,2,8,1,4.65873084387931,2.55021084182772,59,4
6,2,8,8,3.38358754086221,3.35025853403749,85,4
6,2,8,8,0,4.22537135026141,25,4
6,3,1,1,0,0,60,4
6,3,8,8,2.14184931072668,3.44194982658701,2,4
6,4,1,1,11.2592651173745,3.23362602666566,11,4
6,1,9,9,7.12556423205024,2.7335620345857,28,4
6,1,9,9,2.17517439350922,0,137,4
